"5885770","8841211","2800556","1999-01-23","534760000"
"7148348","1956138","2756086","2017-02-03","869795000"
"2140400","6580546","4899578","2008-03-03","331430000"
"1609929","9320077","9886015","1994-07-07","18935000"
"2314450","4534905","5835280","2010-01-23","713368000"
"9891757","1354532","1113993","2015-01-13","148355000"
"6168083","7945315","5172668","2010-12-22","612441000"
"2810172","8026921","5772786","1970-01-05","925446000"
"6858334","2535515","4242731","2019-08-03","927188000"
"2572554","4711634","1621580","1990-07-18","125867000"
"6359628","3228216","9739296","2011-07-24","472643000"
"2688496","2031129","8353932","2003-12-13","938971000"
"1466114","2060561","5187872","2011-02-27","942021000"
"6739304","3515311","6212428","1974-04-17","880099000"
"3270430","7712302","4588543","2001-06-25","763449000"
"9565739","2788077","6956843","1994-04-17","881783000"
"9291161","8738872","5921200","2013-05-07","675500000"
"1326895","5536264","9187068","2014-07-09","233907000"
"4498115","8356573","5899881","2017-10-16","165154000"
"2642310","8067811","9090840","2013-10-03","573598000"
"6422834","4218275","2034513","2002-04-02","214469000"
"1679716","9889662","2625970","2002-02-19","485390000"
"6358399","1398079","2684996","1999-06-17","613021000"
"3929456","1804943","9024354","2002-05-29","975328000"
"4431510","7192703","8785147","2000-10-04","690878000"
"5426040","6829363","4390745","2004-06-03","641357000"
"8156220","5631953","9411024","1986-12-11","304019000"
"8279234","8746363","9682001","1984-06-01","405247000"
"9735684","9373412","9668533","1988-07-14","595965000"
"4496264","5734453","2962939","2003-11-30","398399000"
"7587356","5214450","7238713","1989-06-22","667582000"
"8688140","5899098","1772898","1981-08-28","582000"
"5773444","2691769","7077115","1980-04-08","538476000"
"7953490","1596773","6812786","1987-02-11","675924000"
"1070929","2695591","3976174","2004-12-26","234821000"
"1898320","6265878","3375800","1979-03-21","12726000"
"9663871","5434745","3892799","1994-06-09","490456000"
"5125448","9318529","2828729","1978-04-16","683920000"
"2786377","2548575","6490695","2015-06-18","847741000"
"6668144","3020668","4735830","1981-09-03","678144000"
"1481521","2922924","1459675","2001-06-30","158743000"
"7373190","6412235","6659185","2001-01-22","729404000"
"8555979","2335410","3423472","1982-07-09","100368000"
"7176516","9176812","5417216","2011-08-10","567634000"
"5030389","8356573","8770626","1999-11-04","657161000"
"7302538","2250184","1894058","1997-06-27","388506000"
"7362535","1217257","7188789","1985-12-20","547010000"
"4942317","2161498","2589836","2013-02-17","828054000"
"4178775","6018753","4012602","1991-08-11","599419000"
"9348633","4444845","2693777","2012-05-08","359704000"
"2597107","6575853","4105721","2002-09-10","622473000"
"9819486","6412024","7216876","1993-03-29","130680000"
"8456614","6992155","6002024","1996-10-26","280686000"
"7045064","1635788","6129278","1978-08-30","349270000"
"6553174","6717267","7403103","1989-06-25","527078000"
"8148191","6656638","6658384","1996-10-04","207960000"
"4361125","1044856","1627634","2012-02-12","579807000"
"4674390","8825322","6135641","2012-10-07","629129000"
"3498005","2343696","2022677","1997-03-01","968902000"
"7045064","8180194","8528189","1991-12-14","492950000"
"6335032","5226748","6508378","2007-07-07","818286000"
"9675576","2967766","3930697","2003-06-04","538862000"
"6150659","3959850","5051635","1986-02-13","284620000"
"6133395","3063243","7963095","2013-09-21","549776000"
"6290911","6556220","1299387","1985-12-21","908770000"
"8470394","5771412","9204552","2017-11-16","124252000"
"6967661","9480156","1514395","1973-03-18","205331000"
"6764230","5473250","3269791","2019-10-13","477923000"
"8951515","9777040","9911140","1980-09-11","852662000"
"1620703","9058796","3552006","1995-10-31","164817000"
"7769802","9742762","6561241","2007-06-18","666735000"
"4680605","5548466","3930224","2009-03-03","502795000"
"9723075","8107508","7602664","2014-02-06","861263000"
"6726140","5145779","6029338","1970-10-31","85658000"
"6934408","8319575","9082127","1986-04-25","43774000"
"1658682","9247276","7858237","1987-12-29","292160000"
"7701110","5062416","7117165","2004-01-16","732021000"
"8409958","8076047","6708137","1996-01-26","965839000"
"5139222","8890540","4064008","1989-02-21","464937000"
"4381525","9300591","9279065","1985-12-29","545230000"
"2873639","8630133","6278642","1970-03-11","357885000"
"1895398","3427985","3659453","1995-02-27","476658000"
"9526180","7653525","4723526","2010-11-19","162921000"
"9028903","9990327","5897673","1976-12-09","451996000"
"7943778","4350233","7904405","1974-09-14","543704000"
"1912226","3169360","2395547","1977-02-14","571907000"
"4246106","8181271","8202144","1985-04-25","630117000"
"8646201","3887502","4604967","2014-03-12","824107000"
"6283723","3862088","5589802","1983-11-18","430792000"
"2551825","9858365","1695709","1992-07-04","358386000"
"4342322","2246161","1193479","2002-10-10","153985000"
"4210209","4193806","2375571","1973-01-01","104754000"
"3548796","1458932","7240886","1980-04-21","771138000"
"2895155","2971070","9779077","2009-05-06","364933000"
"8177894","2388108","5911163","1973-09-15","785980000"
"6781451","8833933","3012548","1992-06-13","51389000"
"7119013","2320501","3370251","2014-04-01","445887000"
"9571866","6312332","8274438","1991-11-12","273525000"
"5460574","6094584","9854309","1992-11-29","742924000"
"2231091","9440856","3149782","2009-09-16","520103000"
"6989606","9331368","7730612","1984-02-09","325664000"
"2363470","8971499","7646261","1998-01-26","651565000"
"6785475","7103491","4948760","1976-08-29","689141000"
"8451331","7793659","2497840","2014-12-07","855474000"
"6711411","2517747","8531288","1982-10-15","253743000"
"5206460","6916419","7791640","1984-02-26","489840000"
"9220245","6357450","2268634","1977-03-19","741695000"
"4942638","6527421","8511078","1980-01-10","910690000"
"4626783","7031133","2558362","2005-10-03","753152000"
"5788371","9662391","8779433","2004-03-02","512327000"
"3641564","4285929","1473746","2014-10-11","425524000"
"1440395","1905337","3087352","1970-12-18","800224000"
"3614117","7275856","9090428","1971-12-02","132226000"
"1025846","5596573","7567833","1971-12-06","189526000"
"9065397","9372079","5663718","2009-01-25","266824000"
"8213914","1281573","7627791","1971-01-29","991504000"
"1279120","5904150","5584520","1981-11-02","271241000"
"7428738","9348877","4137295","2016-01-04","493845000"
"8468078","6325805","3427229","2006-06-27","800621000"
"9697131","1078968","2433242","1979-06-11","913028000"
"5627019","5113739","9664025","1985-12-10","463250000"
"3648604","4636602","5037185","1988-04-30","24397000"
"4008197","2588352","6324070","2006-03-10","358732000"
"4593410","5455987","7432169","2018-12-24","636183000"
"4205533","8384683","2946715","1973-09-01","605349000"
"4115994","1082681","8241232","1978-12-19","712671000"
"9160342","5893784","2313406","1981-10-19","256172000"
"3089711","7784868","9734063","2005-06-13","114523000"
"1015244","2890275","3516177","2001-03-12","871963000"
"2699245","1534849","6689486","1974-06-06","857995000"
"4522014","1444587","1190470","1971-01-02","330264000"
"2788534","1136699","2809796","1983-11-12","32239000"
"8552436","9667410","8457833","1999-06-15","553419000"
"7483989","2742848","1624729","1971-06-05","120551000"
"1514501","2170129","9361326","1993-12-01","828411000"
"1646500","1782740","3247004","1981-08-10","473697000"
"3662506","5390512","3030938","1980-06-07","926897000"
"9613766","5928816","9798097","1998-02-15","260102000"
"6136802","8352024","4400471","1972-06-25","318910000"
"3058872","1365127","7825578","1989-06-16","700751000"
"2025336","6468272","2983295","1989-11-20","920041000"
"3685484","1053196","5538308","1984-10-24","857823000"
"3321285","1693483","7160994","1973-09-22","908926000"
"5322500","6087961","5420052","1976-07-15","252154000"
"3095244","2463698","8136298","2008-05-26","607792000"
"7692049","5930199","6994230","2014-08-12","181068000"
"6944828","5766749","1774250","2003-02-01","334664000"
"5434181","2783642","8230360","1993-08-28","410293000"
"4381525","4078601","5109322","2001-01-15","659330000"
"1410154","6762954","2860052","1988-09-19","264061000"
"6390157","4872302","9298290","1985-06-03","465093000"
"9986792","1171779","7624029","2017-11-12","183611000"
"7324177","9195079","5664241","1992-07-24","493135000"
"3955758","1493235","6512908","2005-09-14","785356000"
"3806040","9388382","3310832","1979-09-24","736404000"
"5244196","7254565","2883905","1977-01-12","759533000"
"8126192","9618342","1165523","1984-05-20","59216000"
"8241379","9766829","2386352","2000-02-01","357445000"
"7271498","9295169","3782937","1996-05-25","788534000"
"9127323","1624694","3233169","2003-12-04","318130000"
"1575791","3555292","9226286","1978-10-06","958777000"
"1485572","3397857","6126754","1999-11-06","216515000"
"4413997","1756626","7843680","1987-03-19","509196000"
"5101060","1082066","5886995","2013-02-02","243728000"
"6490016","2537481","8026282","1997-05-28","268679000"
"6337442","2792674","9185694","1985-10-21","511171000"
"2924899","8524038","3973225","2009-07-24","418786000"
"7972915","7931687","9727105","1980-01-13","698314000"
"9911058","5784592","5326280","1989-01-28","685648000"
"5582203","2711035","4761593","1976-06-16","965787000"
"9610259","9628522","6374629","2014-10-26","65761000"
"1292224","2771775","6173517","1999-02-23","485219000"
"1025391","4858205","8236133","2007-05-25","434608000"
"8981610","4722863","9192709","1994-08-30","889823000"
"3664049","7064642","2195044","2018-07-13","21340000"
"4828125","8337132","4858839","1986-08-18","172375000"
"4265435","5613085","9375308","1990-04-16","707381000"
"1059059","6117300","2466819","1984-09-05","472360000"
"9446597","5620969","3768668","2010-02-28","352617000"
"4255226","2932756","9905863","1982-10-01","886156000"
"4960522","5958122","8863103","2013-03-19","890101000"
"8634386","3659785","8501062","1986-01-28","770955000"
"2869243","8853503","7833066","1987-02-01","491406000"
"6856712","5168476","9721998","1983-05-20","915043000"
"7139306","2710619","4041450","2005-04-01","117652000"
"2061554","9233193","4944655","1973-01-16","281727000"
"1894315","6949986","3541697","1996-02-22","570987000"
"6616807","4985088","1685449","2016-03-20","9347000"
"8670537","9195722","7064114","1993-01-29","679150000"
"7717693","8280450","6175106","2009-02-12","335872000"
"6964751","1236414","4021974","1973-08-11","226605000"
"2261516","8688987","4324041","2019-11-11","347179000"
"8394774","2593999","5037524","1998-07-16","49323000"
"4140299","8042522","5076786","1996-07-18","449024000"
"7110139","4615444","2697027","2016-02-21","899560000"
"5553775","4901017","6257771","2019-03-21","393928000"
"7023496","3256107","5989940","2010-08-20","706580000"
"2179700","7590783","6559975","1973-10-16","410252000"
"8613112","4735975","9520754","2006-10-03","570668000"
"9501920","7620875","2726831","2009-12-16","425031000"
"5548948","2118524","2181875","2008-03-18","754561000"
"4704312","6083435","6010757","1983-11-20","123978000"
"4287011","8152573","3385963","1990-02-22","254617000"
"6369314","1096488","1986014","1994-03-15","780048000"
"6351922","2040241","7006980","2004-09-19","241502000"
"8766200","2813332","6781046","2009-01-15","668587000"
"7677700","6007322","8957954","1982-01-05","766681000"
"8980174","5626478","3671467","1984-03-30","737938000"
"9571905","9297901","6253755","2013-06-24","910467000"
"2370942","7742989","7286372","1973-07-19","412441000"
"5936253","9797643","4128626","1983-07-18","707907000"
"4753047","4848432","4373119","2007-05-09","400349000"
"1616254","4498712","8196629","1971-09-22","477291000"
"2218566","7966712","1771283","2016-09-22","77474000"
"9086605","6746220","6213409","1994-07-16","829161000"
"5994812","2410399","7690014","1992-04-05","291988000"
"3120536","9267244","9787829","1993-12-24","888274000"
"4341232","5303180","8515141","2017-09-11","24724000"
"9676596","8357833","1487885","2016-11-11","498212000"
"9468306","2630173","4690846","1988-01-13","756840000"
"5953769","9289992","8241944","1992-06-20","897671000"
"2099005","6311214","6531074","2009-07-10","233277000"
"5954530","4578810","1884944","1982-04-26","653220000"
"2426383","8888031","6036561","1973-01-17","510425000"
"8191626","6737016","3705059","2012-03-01","772875000"
"9192413","3756887","8470948","2002-09-06","291542000"
"2812447","7991818","6061903","1988-12-06","407504000"
"1757268","9228645","2244648","2011-07-04","798548000"
"5434745","8063236","2553919","2010-03-16","664607000"
"4809697","8847899","9655224","1995-02-19","296714000"
"3120667","9179818","1612660","1995-11-06","746814000"
"5755598","2791258","9964859","2005-03-24","267966000"
"9963362","4585695","5734729","1972-12-13","62429000"
"2265022","5836871","2597005","2010-04-22","745269000"
"1438265","4067055","5800630","2007-04-07","96453000"
"1336174","3841025","1988930","1995-06-08","756344000"
"1088489","3510292","7488757","2018-03-29","629897000"
"1208104","4766757","5045070","2017-07-25","501997000"
"9384414","9685109","8774207","1972-08-15","342463000"
"5723605","1039400","7645483","2011-12-03","190078000"
"4772245","8332833","1735168","1981-05-09","887964000"
"5558277","2772781","8104100","1985-03-10","945961000"
"3291023","9036845","1613668","1972-05-28","418051000"
"6926193","6644130","7483378","1988-07-08","62169000"
"9441103","1323387","2227539","1985-10-27","263248000"
"2991998","9206120","6193459","2007-06-05","151436000"
"1935113","5264027","4349675","1998-04-07","732694000"
"5960684","7757178","5109489","1986-07-01","976453000"
"2025336","2449072","8445810","2013-05-08","20237000"
"1577075","5387558","1791177","1989-04-11","72455000"
"8008802","2277624","2659063","1993-06-02","387383000"
"9345388","2788534","5839385","1976-01-13","99270000"
"6063578","9185292","2618714","2020-01-09","677601000"
"1323387","1944887","1417071","1996-03-04","563315000"
"2866660","4548044","4003821","2018-11-28","711605000"
"9454056","9467634","1142931","1984-10-01","802424000"
"4995364","3472177","5172302","1971-01-03","100166000"
"5674307","9144944","5463763","2003-09-06","791897000"
"2785634","9427968","6025283","1972-05-17","890697000"
"5943841","1953271","5255201","1992-08-13","944928000"
"6567996","9482938","7794133","2001-07-17","184757000"
"3479410","5600107","3496442","2007-07-20","987705000"
"7053730","8427239","3387115","1995-03-29","947124000"
"5233212","1387715","7355185","1986-02-20","855630000"
"5736234","6778619","2509022","1998-09-01","616324000"
"9315835","6089333","1670106","1989-07-19","569006000"
"3473607","4769026","7301256","1980-06-10","318850000"
"6050336","9214352","4332179","1978-10-28","93840000"
"6240296","3812097","7625313","1999-03-13","150964000"
"6949434","5998992","3899449","1991-08-16","39723000"
"3536031","4430560","6062700","1984-02-23","510769000"
"4328348","4738235","4663695","1975-01-18","51060000"
"9199095","5710002","1280992","1977-08-01","150411000"
"1086677","5269143","6733808","2014-01-29","365890000"
"1980881","4150332","9251048","1992-10-17","673087000"
"1545213","3034666","4569061","1992-12-06","266070000"
"7873509","8406934","1723836","2013-02-16","932554000"
"7448660","3095367","1503856","1988-06-11","638961000"
"1050897","5945459","6398375","1985-05-14","38802000"
"5859238","7830494","1664341","1982-09-18","767240000"
"3250678","8149256","2093294","1983-02-03","196219000"
"8948958","3556285","3668299","1997-07-21","971863000"
"4343824","2087801","2768996","2011-06-23","308477000"
"3394648","3423485","3937952","2013-06-09","220282000"
"1207770","5177253","6129794","2013-12-10","42656000"
"9390145","6263883","3498778","2006-06-12","789774000"
"3396992","5835199","2941315","1999-03-07","913016000"
"1794829","3070346","2512974","1988-03-25","828274000"
"5629698","5774264","3757172","1970-09-13","699032000"
"3012128","7033779","4528592","1971-01-09","315272000"
"5740155","3372478","5224549","2005-01-15","776284000"
"2970070","8903708","5370215","1995-06-04","961969000"
"7534177","9293268","9211602","2016-12-02","635103000"
"1686521","4372836","2327430","1992-08-31","586973000"
"9657479","4052283","7880776","2007-03-17","884019000"
"3303036","8471949","3295788","2011-02-05","608481000"
"6749518","5824417","4121602","2015-09-30","92175000"
"4407692","9014813","1382876","1978-01-28","157796000"
"7589987","6585763","3611327","1984-05-14","603607000"
"5664125","4498333","9717235","2016-04-15","776557000"
"5718065","9895038","4128136","1984-09-27","383786000"
"3236790","3631468","2135331","1984-09-17","858901000"
"8620047","1302492","4450942","1998-10-08","727424000"
"3534758","1894757","7393800","1989-03-22","126357000"
"8364172","1443644","4175454","1992-12-16","135426000"
"1783802","6784175","9816615","1972-04-30","416055000"
"6474876","4680574","1600186","1977-08-05","127748000"
"7214855","7874096","1419772","2016-08-04","363209000"
"8329308","6989702","7153762","1995-11-26","882228000"
"2282618","8709029","7332509","1982-06-06","914635000"
"3686909","6505871","9094553","1996-10-26","325591000"
"7651610","2381967","2372839","2012-08-13","307588000"
"9432750","6140367","5307971","1978-08-13","235202000"
"2367546","1678648","6428283","2004-09-11","448369000"
"4956455","3128277","3662324","2007-05-26","387606000"
"5230310","8384857","9392799","2018-03-09","270650000"
"8602089","4095287","7701110","2001-03-15","530642000"
"7793659","6377154","1888844","2007-09-12","469080000"
"8638876","8137973","2019308","2002-12-19","329402000"
"5403332","6082953","2388508","1981-08-06","239006000"
"9869196","3717053","4723266","1978-07-27","459588000"
"6250722","8743385","4388218","2007-07-21","310558000"
"6136234","8699026","8720782","1970-09-11","324228000"
"5349984","3110725","5596240","2004-12-17","892678000"
"8268064","7296487","2271625","2018-11-07","300030000"
"7589698","2071692","2961161","2016-03-15","464198000"
"3196444","6163340","6443959","2019-12-04","26612000"
"4102478","4138494","2068151","1971-12-23","809387000"
"4890826","9596746","3859006","1998-06-25","881635000"
"1470118","2852137","2566783","1985-09-17","111144000"
"3379412","1753901","9828626","2007-10-02","94179000"
"8204732","8171060","6935438","1976-06-10","355693000"
"8011054","8596446","5961257","2013-10-31","626850000"
"1806866","9284158","8034407","1971-05-11","806682000"
"9126472","5419894","1609632","2017-06-26","331742000"
"6708903","9220245","7789742","2013-01-29","43173000"
"8543088","9882434","9924416","1995-09-06","132764000"
"6350637","6599721","6971033","1998-07-10","185849000"
"4281361","5136496","3186773","2011-07-04","564426000"
"5360329","5119589","1369367","1993-09-22","381267000"
"9245291","8475742","3759142","2020-01-12","863407000"
"4069240","9891476","7961085","2003-08-17","93301000"
"1876943","8128539","5630089","2016-06-08","998034000"
"1985755","4490099","1205835","2001-04-01","319452000"
"6100016","8243150","7476315","1984-07-03","465947000"
"1248965","7509953","3108975","2009-10-15","110340000"
"7288402","1562005","1923251","2012-03-11","684923000"
"8684093","8065446","3644272","1999-09-18","152258000"
"3403666","8211330","9087300","1985-06-28","90735000"
"4269701","7619486","4666654","1972-04-18","947739000"
"2978555","1443002","7719794","2009-04-08","78248000"
"7829370","6538198","9638987","1981-03-19","591279000"
"4929359","5893843","4607467","2005-01-22","163795000"
"6490210","1905337","8477948","1990-04-11","174399000"
"8136970","2118524","5199293","2006-06-23","328320000"
"8798303","9812654","8719810","1971-07-22","158565000"
"7712949","6717867","5341211","1979-01-06","893353000"
"8067317","3073750","5544066","2006-11-12","324748000"
"7107779","3390764","1042269","1996-02-14","901532000"
"1884381","4927360","3040901","1999-09-05","663228000"
"3400142","9569289","7805558","2019-05-28","578845000"
"8705096","2409917","7373890","1997-08-18","871512000"
"9533782","4102803","1230990","1981-01-27","656234000"
"6655605","9355759","4846448","1985-10-27","907416000"
"3700994","2080907","2471991","1999-04-23","971954000"
"2720614","8839289","6425490","2010-09-07","14161000"
"2024871","9230941","6563351","1987-03-23","817681000"
"8316618","8570742","6520455","1977-06-18","875192000"
"7473826","9841875","7760042","2014-01-30","112810000"
"2171298","3609854","2361532","1993-08-12","859410000"
"2060550","7418373","5635191","1986-08-14","503684000"
"5245322","6131476","9654782","2012-11-06","560624000"
"5864889","7669322","3182129","1996-06-20","942121000"
"6551620","2563330","3001808","1977-06-26","460799000"
"1495671","7416987","4559890","1976-03-08","220814000"
"7325202","5836456","4762803","2016-02-23","838469000"
"9111028","6366636","6387115","2003-01-17","325679000"
"1194404","5517021","3027470","2015-11-03","960180000"
"5465556","8617459","4493391","2014-12-11","50101000"
"5743484","8860220","5951745","1998-06-03","986294000"
"9743607","5931295","5529037","2001-02-24","700623000"
"2429498","7533599","3401463","1987-03-27","439437000"
"9053689","2369297","1159347","1976-03-09","125038000"
"8117693","9313931","5751058","1983-05-30","271260000"
"8538594","4830698","3218420","1989-09-04","201303000"
"3085146","3338904","6665705","1981-09-13","329829000"
"8877527","3247139","4087064","1998-07-05","410913000"
"8460598","7192134","7653399","1995-03-01","796424000"
"9965236","3916664","4552477","2019-10-17","221097000"
"5221498","2525295","2280308","2012-01-23","826880000"
"1996554","2829835","2420568","2018-08-14","197061000"
"1408748","2922189","8611142","1983-08-18","139995000"
"4064423","6755366","8722482","1975-10-26","973154000"
"5513769","8435630","2955515","1996-11-18","699172000"
"3223406","8238405","7145811","1998-07-08","911342000"
"2770334","6939664","1680130","2011-07-16","809660000"
"4218275","6111719","4952600","1991-08-25","836365000"
"3849080","7213018","2975006","1992-02-06","158032000"
"3996897","6743950","3004202","1975-01-28","581655000"
"2646692","8764169","9738903","2012-11-18","244774000"
"1170903","4993341","1466964","2015-06-20","660634000"
"7892447","1297684","3192784","2011-01-17","763098000"
"6944828","6945564","1999788","2008-10-14","219894000"
"3811108","1869223","1207796","1992-08-01","255453000"
"5596094","2897314","4307505","1973-12-27","775657000"
"3970787","2257207","7277181","1989-08-05","521179000"
"4721582","6606817","7039460","1973-07-24","697190000"
"5062416","9987739","4117922","2004-09-17","758418000"
"8791413","5030298","5987432","1980-01-17","441244000"
"2533075","1688143","5075855","1983-04-12","846722000"
"8296728","6424324","1199927","1973-03-28","861160000"
"1916076","1826568","5413466","1987-04-07","599956000"
"3145755","6980851","3806084","2017-09-14","417703000"
"4095287","2914332","1621925","1999-03-04","314197000"
"7473988","2041784","7819243","1975-11-28","996212000"
"8015792","6801361","3597499","1994-09-07","457653000"
"1149333","5317407","5605576","1980-12-05","703063000"
"2485364","2584425","6621106","2005-09-30","207969000"
"6791437","4500656","8378775","2019-10-03","387668000"
"5803799","3238721","3329788","1974-03-29","52994000"
"8565482","9262665","7114467","2001-11-23","861842000"
"3129212","7240128","5172720","1978-11-10","424327000"
"9945966","7362465","6990720","1995-01-18","984405000"
"3449653","2178537","4827113","2008-08-01","70563000"
"5571236","2606314","6919012","1993-02-27","303388000"
"5761937","3872373","2211807","1977-08-24","360126000"
"8113593","8149757","1322682","1985-09-05","206811000"
"6706001","5370017","4318443","1972-12-08","425476000"
"2926632","1102834","1125964","2000-09-10","252368000"
"1587226","6925431","6131513","2014-02-24","869527000"
"5863010","9971222","5084258","1976-05-13","453306000"
"4447832","3133633","7536950","1992-04-19","157514000"
"5674190","5984020","7043524","1983-11-06","96379000"
"7987104","2678027","6480035","1971-10-28","183349000"
"1630320","8895555","1111880","1982-01-14","712345000"
"1475614","1054805","6458853","1995-11-16","322307000"
"7365041","1700334","8509854","1994-07-09","27951000"
"2387747","1530045","4517277","2013-02-27","12107000"
"4954593","7042603","8976140","2004-07-02","634568000"
"4821538","3331401","6080671","1975-08-16","937235000"
"4268756","9576656","3842442","2004-02-16","643917000"
"1120822","2995362","1906316","1986-07-19","259048000"
"1516523","5524073","2283375","2008-05-17","342222000"
"2633659","5866349","1941554","1973-08-27","673001000"
"4931069","4467711","6112229","1981-11-01","594321000"
"9953852","3640650","2917691","2017-06-27","283988000"
"9571529","6448286","9159724","1996-08-07","691835000"
"5667683","1724964","1403467","1973-06-03","579817000"
"2632963","7876620","1045173","2004-03-16","172263000"
"2188086","7122787","5541874","1992-10-22","94064000"
"2413075","3472177","2880665","1978-06-21","329973000"
"2658733","9108102","5841126","1991-01-29","915565000"
"8278019","5781867","5560196","1994-10-01","538856000"
"8285745","5610333","3667963","2001-12-25","740141000"
"8584579","5390417","4769380","1989-04-12","69100000"
"7080405","3887599","6514518","1997-07-07","920477000"
"6435578","6467610","6411047","1990-01-26","806900000"
"9849813","8081508","9231447","1999-01-25","224423000"
"8377033","4399550","1589803","1974-04-29","466455000"
"9370980","3354488","7375615","2017-05-28","352739000"
"7035274","4053499","2860973","2011-11-15","395104000"
"5730013","4494491","1839483","2000-04-22","101058000"
"8510150","6339956","9538559","2002-06-11","931902000"
"3700994","9382880","8103195","2001-11-11","81526000"
"8956888","9307311","9088066","2017-06-22","746889000"
"1340731","4961104","7607350","1999-11-25","472783000"
"1540261","7671281","6386117","2015-02-16","595476000"
"6400812","7767986","7301397","1996-09-05","670684000"
"3369455","8387147","1281977","2014-02-07","21963000"
"7800178","6339640","9217990","1984-01-09","731032000"
"2505482","6179708","8095794","1998-07-16","213379000"
"7613516","5945266","5679064","1984-11-02","649702000"
"9751903","5865663","6617452","1993-05-27","161728000"
"9045318","2398490","7057006","2002-05-14","80697000"
"4040705","5423160","7947597","1986-08-26","234358000"
"1299078","5172350","5367582","2019-06-15","893881000"
"5949386","5564172","2912986","2016-09-05","8288000"
"5442397","8715312","2397522","1998-11-28","420067000"
"3812097","2464320","4057460","2017-11-19","667573000"
"6077394","2652866","8425991","1970-06-29","57104000"
"6755768","3077367","5175177","2010-08-04","528591000"
"4521880","1292224","9857134","2011-10-15","893883000"
"5285334","3825606","7740773","2000-05-01","457597000"
"5072469","7835593","8511536","1976-07-02","267077000"
"5184185","8321522","5622971","1984-02-01","140368000"
"7068130","3384325","9959839","1995-03-30","326523000"
"1791188","4774071","8655488","1991-05-29","310521000"
"5495677","4991775","7557221","2015-10-19","735151000"
"3516619","6163340","3840572","2004-02-12","243265000"
"3054544","5915385","5586927","1980-08-18","158833000"
"6013682","7591462","8152551","1993-08-25","185903000"
"4291744","1760270","6212108","2015-05-28","719813000"
"1604087","8785185","1139715","2018-09-02","62946000"
"4159321","7242861","8147652","1992-12-17","904701000"
"2186698","7456399","4576822","2009-12-18","579909000"
"7251250","4675025","9143284","1974-08-14","621314000"
"9561056","4626087","2838139","1994-12-27","370262000"
"8365651","6195564","4377806","1972-05-18","351567000"
"9719176","6806985","1557938","1987-09-23","336796000"
"9354798","1499394","6049751","1986-10-04","211985000"
"4038143","2757419","9060145","2019-09-18","963837000"
"5644967","1444364","5618870","1976-07-16","194886000"
"3654837","9523659","5425050","1999-05-01","896661000"
"5380592","4763267","2536242","1973-12-25","390752000"
"9101118","3660149","2479731","1974-04-03","367373000"
"5662127","5276220","6625449","1993-10-10","873487000"
"9224248","7708934","2695777","2016-07-03","604074000"
"9259798","9930329","4387113","1990-01-16","700409000"
"2659869","6764097","1370986","1987-07-31","707868000"
"7895027","4893237","5463445","1976-11-01","376108000"
"1184124","8579361","1230422","1970-04-16","140326000"
"9951406","2771337","3190381","1988-07-13","267989000"
"6783512","4610931","4538107","1973-10-09","90856000"
"8290439","1798516","2404103","1982-02-16","18167000"
"8937270","8811285","7934614","2009-01-03","24486000"
"7070611","8969332","4920043","2014-10-22","895622000"
"2297384","7657607","8020658","1995-09-28","459338000"
"7433161","9746373","7384000","2013-08-28","675809000"
"9604055","3894986","6270753","2008-05-06","831952000"
"2740305","7766401","2319488","2014-03-04","260484000"
"1302492","1319147","6290175","1981-09-22","473836000"
"9270706","6954381","9549166","2003-12-08","685992000"
"9012652","8634386","7232123","1976-03-11","414434000"
"1753561","6350274","8920385","1990-05-13","678205000"
"6280228","5112171","3667547","1989-02-07","724380000"
"7784868","4549451","6834404","2019-08-29","154186000"
"1042365","8703117","9398714","1994-11-20","297090000"
"7011994","6400812","3250691","2008-10-01","237092000"
"7799949","8855935","4611450","2017-06-02","367053000"
"6936559","1241279","1343340","2018-01-26","775001000"
"8534151","9379795","9169947","2019-09-07","778968000"
"4821142","7918236","9301358","1999-09-22","860664000"
"7997163","5197766","6659007","1973-05-27","804242000"
"6493248","9740477","6506688","2003-10-05","57023000"
"9043378","3501384","6918441","2019-04-27","92496000"
"3050359","7585733","8903515","2010-12-02","279334000"
"9168333","4103046","9586507","2008-12-08","754755000"
"4817418","2199194","3175863","1971-12-15","77328000"
"5995379","6115293","9936982","2015-04-08","69866000"
"7112099","7873579","5061655","1973-10-19","179866000"
"6154102","8009447","5197632","1970-01-09","840052000"
"3968353","1212787","7316050","2018-05-04","846806000"
"6704194","7918593","2417716","1976-11-27","105830000"
"8473419","8242914","7478967","1983-01-26","534899000"
"5469908","9246520","3026603","2006-05-30","312120000"
"8040764","8045485","6824495","2015-08-15","615913000"
"4076087","8734840","8291405","2002-12-05","64170000"
"3358132","7092573","8246544","2010-10-23","297225000"
"5065302","1068613","8198829","2002-11-16","826235000"
"4446047","4490877","7913380","2005-07-16","889037000"
"4176468","6791135","8516559","2005-01-26","729720000"
"6629956","8534617","5280180","1989-09-28","139189000"
"4304033","9561056","6802020","2008-01-02","689433000"
"9685791","7108755","3666694","1990-04-15","734532000"
"5750990","7654560","3809731","1998-02-24","635712000"
"1658051","2883874","2821307","2000-12-09","283551000"
"7063513","6063051","4982136","2002-10-10","711000"
"3284635","2142614","7624867","2009-07-29","599510000"
"2059429","7923196","5799049","2016-10-22","427576000"
"7168530","4179460","3700084","2008-02-27","470785000"
